2.544,1.776
2.773,0.9226
3.375,-0.039
4.44,-0.194
5.656,0.215
5.859,1.434
5.335,2.637
4.91,4.173
4.394,5.775
3.859,7.149
3.641,8.537
2.771,9.571
1.457,8.571
1.123,7.606
1.191,6.663
1.496,5.716
1.895,4.321
2.201,3.307
